Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-MCK-131,KEN-MCK-131,Machakos,Mavoko - EAPCC NHC Allocation 80 Hectares 1994 - Full Land History,1/1/2004,10/31/2023,"Standard Media's task force report documented the full EAPCC land history: NHC's initial allocation was 80 hectares on 2 July 1994. EAPCC holds parcels 7815/1 (2095 acres), 8784/4 (1332 acres), 8786 (745 acres), and 10424 (4298 acres) totalling approxima",Water-Land,EAPCC Land History - NHC 1994 Allocation - Multiple Parcels - Total 12000 Acres,EAPCC; National Housing Corporation (NHC); Task Force; KCB Bank; Land Grabbers,"Standard Media (October 2023) published the full EAPCC land holding breakdown from the 2011 task force report: 'NHC's initial allocation was 80 hectares on July 2, 1994, Ref. No.' followed by a table: 'Acreage (Acres) Status: 7815/1 -” 2095, 8784/4 -��",Standard Media,https://www.standardmedia.co.ke/health/national/article/2001483915/exposed-illegal-allocation-and-invasion-of-mavoko-land,Print/Online News; Government,-1.4659,37.0783,0,Unknown,Historical Documentation - Land Title,Ongoing,"EAPCC, NHC, 1994, 80 hectares, 12000 acres, parcels 7815/1 8784/4 8786 10424, task force 2011, trespassers, Machakos",Yes,0.96,Standard Media directly cited. Land parcel numbers confirmed.
KEN-MCK-132,KEN-MCK-132,Machakos,Mavoko - EAPCC 2015 Financial Turbulence - Boardroom Wars Start,1/1/2015,12/31/2019,"Construction Kenya confirmed that EAPCC's financial turbulence began in 2015 due to boardroom wars over company ownership, causing it to lose its second-place market position (25% share) to newer rivals -” the financial crisis that eventually led to th",Water-Land,EAPCC - Financial Turbulence Started 2015 - Boardroom Wars - Lost Second Place in Cement Market,EAPCC Management; NSSF; Government of Kenya; NAVAL LARGAGE; Competing Cement Manufacturers,"Construction Kenya (January 2025) documented: 'EAPCC had long held second place with a 25% market share, behind Bamburi Cement, but was dislodged by newer rivals due to financial turbulence that began in 2015 as a result of boardroom wars over company ow",Construction Kenya,https://www.constructionkenya.com/9679/eapcc-loses-land-to-kcb/,Print/Online News,-1.4659,37.0783,0,Unknown,Historical - Corporate Governance Failure,Ongoing - Disposal Phase,"EAPCC, 2015, financial turbulence, boardroom wars, 25% market share, Bamburi, second place lost, governance failure, Mavoko",Yes,0.93,Construction Kenya directly cited.
KEN-MCK-133,KEN-MCK-133,Machakos,Mavoko - EAPCC Portland 2021 ELC Blow - Ndung'u Report 22 Parcels,1/1/2004,5/14/2021,"In May 2021, Justice Oscar Angote at ELC Machakos dismissed EAPCC's challenge to the Ndung'u Commission's recommendation that 22 of its land parcels in Machakos and Kajiado should have their titles revoked. The court found EAPCC had waited 17 years to ch",Water-Land,EAPCC ELC Blow May 2021 - Ndung'u Report 2004 - 22 Parcels Revocation Recommendation,EAPCC; Justice Oscar Angote - ELC Machakos; Ndung'u Commission (2004),"Business Daily Africa (14 May 2021) documented: 'Justice Oscar Angote, while sitting at the Environment and Lands Court in Machakos, dismissed the company's case for failing to challenge the Commission's recommendation within reasonable time.' The Ndung'",Business Daily Africa,https://www.businessdailyafrica.com/bd/corporate/companies/portland-suffers-blow-land-grabbing-suit-3399438,Print/Online News; Court Record,-1.4659,37.0783,0,Unknown,ELC Case Dismissed May 2021,Resolved (Dismissed),"EAPCC, Ndung'u Report 2004, 22 parcels, revocation recommendation, Justice Angote, May 2021, Machakos Kajiado, time-barred",Yes,0.96,"Business Daily Africa directly cited. Named judge, ruling date and context confirmed."
KEN-MCK-134,KEN-MCK-134,Machakos,Mavoko - Ndung'u Commission 2004 - EAPCC 22 Parcels Recommendation,1/1/2004,12/31/2004,The 2004 Ndung'u Commission Report on illegal and irregular allocation of public land recommended revocation of titles for 22 EAPCC land parcels in Machakos and Kajiado counties -” establishing the earliest documented legal vulnerability in the EAPCC l,Water-Land,Ndung'u Commission 2004 - EAPCC 22 Parcels - Public Land Illegal Allocation Probe,Ndung'u Commission; EAPCC; Government of Kenya; Ministry of Lands; Machakos and Kajiado Land Registrars,"The Ndung'u Commission Report (2004) is a landmark investigation into illegal and irregular allocation of public land in Kenya, ordered by President Kibaki upon his election in 2002. Business Daily Africa (2021) confirmed: 'In the report released 17 year",Business Daily Africa; Daily Nation,https://www.businessdailyafrica.com/bd/corporate/companies/portland-suffers-blow-land-grabbing-suit-3399438,Print/Online News; Government,-1.4659,37.0783,0,Unknown,Historical - Government Commission Report,Unimplemented (20 Years),"Ndung'u Commission 2004, EAPCC, 22 parcels, revocation, Machakos, Kajiado, public land, illegal allocation, Ministry of Lands, unimplemented",Yes,0.97,Business Daily Africa directly cited.
KEN-MCK-135,KEN-MCK-135,Machakos,Mavoko - 2016 Squatter Invasion Linked to Tycoon - DCI Investigation,1/1/2016,10/31/2023,"Daily Nation (June 2023) documented that 'since 2016, various quarters of suspected land grabbers had occupied the piece of land leading to instances of insecurity' and that 'a Nairobi-based tycoon has been linked to the disputed piece of land.' After th",Water-Land,Mavoko EAPCC - 2016 Insecurity Surge - Nairobi Tycoon Link - DCI Summons 2023,Nairobi-based Tycoon (unnamed); Land Speculators; DCI; EAPCC; Mavoko Area,"Daily Nation (June 2023 and October 2023) documented: 'More than 100 structures illegally built on East African Portland Cement Company (EAPCC) land in Mavoko sub-county were demolished on Thursday, the third day of demolition. Since 2016, various quarte",Daily Nation,https://nation.africa/kenya/counties/machakos/more-than-100-structures-built-portland-cement-land-flattened-4279886,Print/Online News; Government,-1.4659,37.0783,0,Unknown,DCI Investigation Launched,Ongoing,"Nairobi tycoon, 2016 invasion, insecurity, EAPCC, DCI, politicians summoned, Mlolongo Brothers, 58266/1, Mavoko, Syokimau parallel",Yes,0.95,Daily Nation directly cited.
KEN-MCK-136,KEN-MCK-136,Machakos,Mavoko - Machakos Woman Rep Kamene Kasimbi - KCB Dual Sale Criticism,1/1/2025,1/31/2025,"Machakos Woman Representative Kamene Kasimbi publicly criticised KCB for accepting KSh 200,000 regularisation payments from buyers while simultaneously selling the same EAPCC land to a new developer backed by armed security personnel.",Water-Land,Machakos Woman Rep Kamene Kasimbi - KCB Sold Land to Both Regularisation Buyers and New Developer,Machakos Women Representative Kamene Kasimbi; KCB Bank; Regularisation Buyers; New Developer; Armed Security Personnel; Mark Nzioki; Timothy Kioko,"Construction Kenya (January 2025) documented that 'Machakos Woman Representative, Kamene Kasimbi, criticised KCB for allegedly accepting payments while selling the land to a new developer.' Mark Nzioki, who owns eight plots and paid KSh 1.6 million in fe",Construction Kenya,https://www.constructionkenya.com/9679/eapcc-loses-land-to-kcb/,Print/Online News,-1.4659,37.0783,0,Unknown,Active - KCB Investigation,Ongoing,"Kamene Kasimbi, KCB, dual sale, regularisation buyers, armed developer, Mark Nzioki, Timothy Kioko, Machakos Women Rep, 2025",Yes,0.93,Construction Kenya directly cited. Named MP and landowners confirmed.
KEN-MCK-137,KEN-MCK-137,Machakos,Mavoko - London Distillers Kenya - Athi River Pollution 2019,7/1/2019,9/30/2019,"In September 2019, MAVWASCO disconnected London Distillers Kenya's (LDK) sewer line after analysis found its effluent was above EMCA limits. EPZA followed with its own disconnection notice. The case was referred to a parliamentary committee which found N",Water-Land,London Distillers Kenya LDK - Sewer Line Disconnected September 2019 - EMCA Violations,"London Distillers Kenya Limited (LDK); Mavoko Water and Sewerage Company (MAVWASCO, MD Michael Mang'eli); EPZA; NEMA; Erdemann Property Limited",Standard Media (September 2019) documented: 'A sewer line belonging to London Distillers (Kenya) Limited (LDK) has been disconnected by Mavoko Water and Sewerage Company (MAVWASCO) and Export Processing Zones Authority (EPZA). The water company has said,Standard Media,https://www.standardmedia.co.ke/eastern/article/2001342812/distiller-firms-sewer-line-disconnected-for-polluting-athi-river,Print/Online News,-1.4659,37.0783,0,Unknown,Sewer Disconnected - Parliamentary Investigation,Ongoing,"LDK, London Distillers Kenya, sewer disconnected, MAVWASCO, EPZA, September 2019, EMCA violation, Kinanie treatment plant, NEMA court order suspicious",Yes,0.96,Standard Media directly cited.
KEN-MCK-138,KEN-MCK-138,Machakos,Mavoko - River Athi - Mwala Petition - National Assembly Inquiry,1/1/2023,4/11/2024,"Mwala MP Vincent Musyoka filed a petition on behalf of area residents about River Athi pollution. The National Assembly Public Petition Committee conducted a fact-finding mission across Machakos County, inspecting Apex Steel and Harvest Flower Farm -”",Water-Land,Mwala Residents Petition - National Assembly Pollution Inquiry - River Athi Fact-Finding 2023,Mwala MP Vincent Musyoka (Petitioner); National Assembly Public Petition Committee (MP Nimrod Mbai); NEMA; MAVWASCO; TARDA; EPZA; Apex Steel; Harvest Flower Farm,"Kenya Parliament documented the Petitions Committee fact-finding mission regarding River Athi pollution. The committee, chaired by MP Nimrod Mbai (Mwala), included officials from NEMA, MAVWASCO, TARDA, and EPZA. The committee 'conducted on-site visits to",Kenya Parliament; The Star; Daily Nation,https://www.parliament.go.ke/petitions-committee-calls-nema-stop-pollution-river-athi,Government; Print/Online News,-1.5,37.2,0,Unknown,Parliamentary Investigation Complete,Active - NEMA Engagement Ordered,"Mwala petition, National Assembly, Nimrod Mbai, Athi River pollution, Apex Steel, Harvest Flower Farm, EPZ, MAVWASCO, raw sewage, April 2024 report",Yes,0.95,Kenya Parliament directly cited.
KEN-MCK-139,KEN-MCK-139,Machakos,Mavoko - River Athi - Non-Functional EPZ Treatment Works - NEMA Inspection,1/1/2019,12/31/2019,"NEMA Chairman John Konchellah led a board inspection at EPZA in Athi River in 2019, finding: the sewer line run by EPZA at Kinanie was dysfunctional; most effluent from EPZA industries was entering the Athi River; factories were polluting without effluen",Water-Land,EPZ Kinanie Treatment Works Dysfunctional - NEMA Finds Factories Polluting Athi River - 2019,NEMA Board (Chairman John Konchellah); EPZA; Mavoko Industrial Zone Factories; Kinanie Treatment Plant; River Athi Downstream Communities,"NEMA's official website documented: 'During the board of management visit to EPZA in Athi River, the board found that the sewer line being run by the parastatal at Kinanie was dysfunctional and wanting. As a result, most of effluent from industries in EP",NEMA; Daily Nation,https://www.nema.go.ke/index.php?option=com_content&view=article&id=298,Government,-1.4659,37.0783,0,Unknown,Inspections and Arrests,Ongoing,"NEMA, EPZ, Kinanie, dysfunctional sewer, Athi River, NEMA inspection 2019, John Konchellah, factories closed, poisonous effluent, Machakos",Yes,0.95,NEMA directly cited.
KEN-MCK-140,KEN-MCK-140,Machakos,Mavoko - Metal Refinery EPZ - Supreme Court USD 15 Million Award,1/1/2006,12/31/2025,"The Supreme Court of Kenya awarded USD 15 million against Metal Refinery (EPZ) Limited, NEMA, and government agencies for lead poisoning of Athi River area residents. NEMA failed to prevent discharges despite multiple opportunities; Ministry of Water iss",Water-Land,Metal Refinery EPZ Athi River - Supreme Court USD 15 Million - Lead Poisoning Survivors,Metal Refinery (EPZ) Limited; NEMA; EPZA; Ministry of Water; Lead Poisoning Survivors; Business and Human Rights Resource Centre; Supreme Court of Kenya,"Business and Human Rights Resource Centre documented the Supreme Court ruling: 'The court found that the factory's operations, under the watch of the National Environment Management Authority (Nema) and other government agencies, were conducted without a",Business and Human Rights Resource Centre,https://www.business-humanrights.org/en/latest-news/kenya-supreme-court-awards-15m-to-lead-poisoning-survivors/,Court Record; NGO,-1.4659,37.0783,100+,Unknown,Supreme Court Judgment - USD 15 Million,Resolved (Award Granted),"Metal Refinery EPZ, Supreme Court, USD 15 million, lead poisoning, NEMA failure, EPZA, Ministry of Water, 2006 licence without EIA, Athi River, Machakos",Yes,0.96,Business and Human Rights Resource Centre directly cited.
KEN-MCK-141,KEN-MCK-141,Machakos,Machakos - Athi River - Non-Functional Treatment Plants - NEMA Report 2023,1/1/2018,12/31/2023,"NEMA's pollution report cited by the Daily Nation (September 2023) documented non-functional effluent treatment works at: Ruai (Nairobi), EPZ (Athi River), Machakos treatment works, Bridge 39, Alfarama, Machakos Grogan -” plus discharge of untreated se",Water-Land,Athi River Pollution - Non-Functional Treatment Plants - Multiple Counties - NEMA Report 2023,NEMA; Machakos County; Nairobi City County; Kiambu County; EPZ; MAVWASCO; Ruai Treatment Works; Daily Nation,"Daily Nation (11 September 2023) documented a NEMA report cited by the National Assembly Public Petition Committee: 'Non-functional effluent waste facilities include Ruai treatment works, Industries in Nairobi, Machakos treatment works, EPZ treatment wor",Daily Nation; National Assembly,https://nation.africa/kenya/news/effluent-from-estates-blamed-for-pollution-of-river-athi-nema-4365712,Print/Online News; Government,-1.52,37.27,0,Unknown,Parliamentary Investigation,Active - NEMA Remediation Ordered,"Athi River, non-functional treatment, Ruai, EPZ, Machakos treatment works, Dandora, Kiambu dumpsite, NEMA report 2023, multi-county, cross-county",Yes,0.95,Daily Nation directly cited.
KEN-MCK-142,KEN-MCK-142,Machakos,Athi River - Athi River Town - Air Pollution - EPZ NEMA LDK 2020-2024,1/1/2015,5/31/2024,Earth Journalism Network documented the EPZ-adjacent residential conflict: NEMA approved EPL to develop a residential property next to LDK distillery. The committee blamed NEMA for the conflict. Kitheka Makanga (40 years in Athi River) says: 'This pollut,Water-Land,Athi River Industrial Zone - Air Pollution and Pollution Governance Failure - EPL Residential Land Use Change,"Athi River Residents; Kitheka Makanga (Resident, 40 years); Earth Journalism Network; NEMA; EPZ; LDK; Erdemann Property Limited (EPL); Machakos County Planning","Earth Journalism Network (2024) documented: 'The committee placed the blame on NEMA for permitting EPL to develop a residential property next to LDK knowing the potential conflict of such a decision.' Kitheka Makanga, living in the backyard of EPZ: 'In m",Earth Journalism Network; Standard Media,https://earthjournalism.net/stories/kenyas-athi-river-and-air-pollution-what-is-the-truth,Print/Online News; Academic,-1.4659,37.0783,1+,Unknown,Active - NEMA Contested Relationship,Ongoing,"EPL residential near LDK, NEMA permitted conflict, Kitheka Makanga, 40 years, pneumonia 2020, EPZ pollution, Machakos 2015, court order ignored, NEMA suspicious",Yes,0.92,Earth Journalism Network directly cited.
